datetime,predicted count using random forest classifier
30-04-2012 23:00,187
20-05-2012 00:00,159
20-05-2012 01:00,122
20-05-2012 02:00,122
20-05-2012 03:00,96
20-05-2012 04:00,65
20-05-2012 05:00,90
20-05-2012 06:00,70
20-05-2012 07:00,53
20-05-2012 08:00,117
20-05-2012 09:00,561
20-05-2012 10:00,618
20-05-2012 11:00,665
20-05-2012 12:00,670
20-05-2012 13:00,637
20-05-2012 14:00,611
20-05-2012 15:00,578
20-05-2012 16:00,524
20-05-2012 17:00,440
20-05-2012 18:00,354
20-05-2012 19:00,315
20-05-2012 20:00,315
20-05-2012 21:00,310
20-05-2012 22:00,320
20-05-2012 23:00,244
21-05-2012 00:00,177
21-05-2012 01:00,135
21-05-2012 02:00,28
21-05-2012 03:00,193
21-05-2012 04:00,153
21-05-2012 05:00,153
21-05-2012 06:00,153
21-05-2012 07:00,153
21-05-2012 08:00,196
21-05-2012 09:00,66
21-05-2012 10:00,190
21-05-2012 11:00,354
21-05-2012 12:00,201
21-05-2012 13:00,106
21-05-2012 14:00,224
21-05-2012 15:00,227
21-05-2012 16:00,211
21-05-2012 17:00,102
21-05-2012 18:00,272
21-05-2012 19:00,168
21-05-2012 20:00,166
21-05-2012 21:00,186
21-05-2012 22:00,202
21-05-2012 23:00,122
22-05-2012 00:00,274
22-05-2012 01:00,180
22-05-2012 02:00,178
22-05-2012 03:00,178
22-05-2012 04:00,110
22-05-2012 05:00,178
22-05-2012 06:00,98
22-05-2012 07:00,98
22-05-2012 08:00,26
22-05-2012 09:00,388
22-05-2012 10:00,116
22-05-2012 11:00,206
22-05-2012 12:00,174
22-05-2012 13:00,271
22-05-2012 14:00,261
22-05-2012 15:00,560
22-05-2012 16:00,463
22-05-2012 17:00,295
22-05-2012 18:00,352
22-05-2012 19:00,302
22-05-2012 20:00,159
22-05-2012 21:00,162
22-05-2012 22:00,119
22-05-2012 23:00,180
23-05-2012 00:00,162
23-05-2012 01:00,48
23-05-2012 02:00,354
23-05-2012 03:00,59
23-05-2012 04:00,319
23-05-2012 05:00,196
23-05-2012 06:00,24
23-05-2012 07:00,319
23-05-2012 08:00,319
23-05-2012 09:00,154
23-05-2012 10:00,132
23-05-2012 11:00,263
23-05-2012 12:00,225
23-05-2012 13:00,206
23-05-2012 14:00,421
23-05-2012 15:00,274
23-05-2012 16:00,287
23-05-2012 17:00,256
23-05-2012 18:00,256
23-05-2012 19:00,280
23-05-2012 20:00,222
23-05-2012 21:00,244
23-05-2012 22:00,280
23-05-2012 23:00,88
24-05-2012 00:00,193
24-05-2012 01:00,57
24-05-2012 02:00,66
24-05-2012 03:00,207
24-05-2012 04:00,197
24-05-2012 05:00,197
24-05-2012 06:00,197
24-05-2012 07:00,161
24-05-2012 08:00,218
24-05-2012 09:00,155
24-05-2012 10:00,288
24-05-2012 11:00,393
24-05-2012 12:00,391
24-05-2012 13:00,390
24-05-2012 14:00,336
24-05-2012 15:00,383
24-05-2012 16:00,279
24-05-2012 17:00,547
24-05-2012 18:00,272
24-05-2012 19:00,251
24-05-2012 20:00,268
24-05-2012 21:00,158
24-05-2012 22:00,246
24-05-2012 23:00,143
25-05-2012 00:00,107
25-05-2012 01:00,122
25-05-2012 02:00,244
25-05-2012 03:00,327
25-05-2012 04:00,189
25-05-2012 05:00,321
25-05-2012 06:00,327
25-05-2012 07:00,401
25-05-2012 08:00,219
25-05-2012 09:00,242
25-05-2012 10:00,88
25-05-2012 11:00,162
25-05-2012 12:00,252
25-05-2012 13:00,264
25-05-2012 14:00,355
25-05-2012 15:00,279
25-05-2012 16:00,278
25-05-2012 17:00,571
25-05-2012 18:00,279
25-05-2012 19:00,261
25-05-2012 20:00,236
25-05-2012 21:00,238
25-05-2012 22:00,197
25-05-2012 23:00,161
26-05-2012 00:00,121
26-05-2012 01:00,113
26-05-2012 02:00,65
26-05-2012 03:00,19
26-05-2012 04:00,75
26-05-2012 05:00,186
26-05-2012 06:00,36
26-05-2012 07:00,145
26-05-2012 08:00,61
26-05-2012 09:00,110
26-05-2012 10:00,224
26-05-2012 11:00,278
26-05-2012 12:00,187
26-05-2012 13:00,369
26-05-2012 14:00,341
26-05-2012 15:00,275
26-05-2012 16:00,401
26-05-2012 17:00,407
26-05-2012 18:00,404
26-05-2012 19:00,243
26-05-2012 20:00,392
26-05-2012 21:00,252
26-05-2012 22:00,238
26-05-2012 23:00,238
27-05-2012 00:00,200
27-05-2012 01:00,231
27-05-2012 02:00,263
27-05-2012 03:00,195
27-05-2012 04:00,93
27-05-2012 05:00,93
27-05-2012 06:00,97
27-05-2012 07:00,37
27-05-2012 08:00,110
27-05-2012 09:00,214
27-05-2012 10:00,275
27-05-2012 11:00,256
27-05-2012 12:00,224
27-05-2012 13:00,289
27-05-2012 14:00,330
27-05-2012 15:00,371
27-05-2012 16:00,371
27-05-2012 17:00,388
27-05-2012 18:00,343
27-05-2012 19:00,289
27-05-2012 20:00,444
27-05-2012 21:00,348
27-05-2012 22:00,124
27-05-2012 23:00,132
28-05-2012 00:00,202
28-05-2012 01:00,292
28-05-2012 02:00,225
28-05-2012 03:00,166
28-05-2012 04:00,166
28-05-2012 05:00,166
28-05-2012 06:00,166
28-05-2012 07:00,210
28-05-2012 08:00,139
28-05-2012 09:00,251
28-05-2012 10:00,251
28-05-2012 11:00,247
28-05-2012 12:00,403
28-05-2012 13:00,435
28-05-2012 14:00,435
28-05-2012 15:00,414
28-05-2012 16:00,405
28-05-2012 17:00,414
28-05-2012 18:00,430
28-05-2012 19:00,407
28-05-2012 20:00,424
28-05-2012 21:00,415
28-05-2012 22:00,377
28-05-2012 23:00,262
29-05-2012 00:00,273
29-05-2012 01:00,273
29-05-2012 02:00,220
29-05-2012 03:00,190
29-05-2012 04:00,161
29-05-2012 05:00,161
29-05-2012 06:00,161
29-05-2012 07:00,161
29-05-2012 08:00,192
29-05-2012 09:00,308
29-05-2012 10:00,226
29-05-2012 11:00,615
29-05-2012 12:00,358
29-05-2012 13:00,390
29-05-2012 14:00,408
29-05-2012 15:00,444
29-05-2012 16:00,444
29-05-2012 17:00,334
29-05-2012 18:00,361
29-05-2012 19:00,301
29-05-2012 20:00,193
29-05-2012 21:00,66
29-05-2012 22:00,321
29-05-2012 23:00,59
30-05-2012 00:00,96
30-05-2012 01:00,156
30-05-2012 02:00,136
30-05-2012 03:00,140
30-05-2012 04:00,292
30-05-2012 05:00,220
30-05-2012 06:00,98
30-05-2012 07:00,120
30-05-2012 08:00,313
30-05-2012 09:00,223
30-05-2012 10:00,391
30-05-2012 11:00,253
30-05-2012 12:00,305
30-05-2012 13:00,258
30-05-2012 14:00,334
30-05-2012 15:00,528
30-05-2012 16:00,483
30-05-2012 17:00,513
30-05-2012 18:00,337
30-05-2012 19:00,390
30-05-2012 20:00,239
30-05-2012 21:00,384
30-05-2012 22:00,226
30-05-2012 23:00,379
31-05-2012 00:00,166
31-05-2012 01:00,117
31-05-2012 02:00,82
31-05-2012 03:00,186
31-05-2012 04:00,210
31-05-2012 05:00,328
31-05-2012 06:00,453
31-05-2012 07:00,314
31-05-2012 08:00,228
31-05-2012 09:00,233
31-05-2012 10:00,503
31-05-2012 11:00,468
31-05-2012 12:00,499
31-05-2012 13:00,380
31-05-2012 14:00,521
31-05-2012 15:00,428
31-05-2012 16:00,448
31-05-2012 17:00,425
31-05-2012 18:00,546
31-05-2012 19:00,444
31-05-2012 20:00,358
31-05-2012 21:00,358
31-05-2012 22:00,236
31-05-2012 23:00,131
20-06-2012 00:00,273
20-06-2012 01:00,309
20-06-2012 02:00,149
20-06-2012 03:00,150
20-06-2012 04:00,150
20-06-2012 05:00,150
20-06-2012 06:00,217
20-06-2012 07:00,118
20-06-2012 08:00,194
20-06-2012 09:00,196
20-06-2012 10:00,374
20-06-2012 11:00,365
20-06-2012 12:00,302
20-06-2012 13:00,216
20-06-2012 14:00,390
20-06-2012 15:00,236
20-06-2012 16:00,233
20-06-2012 17:00,196
20-06-2012 18:00,196
20-06-2012 19:00,404
20-06-2012 20:00,295
20-06-2012 21:00,211
20-06-2012 22:00,325
20-06-2012 23:00,329
21-06-2012 00:00,185
21-06-2012 01:00,273
21-06-2012 02:00,208
21-06-2012 03:00,154
21-06-2012 04:00,91
21-06-2012 05:00,65
21-06-2012 06:00,106
21-06-2012 07:00,106
21-06-2012 08:00,130
21-06-2012 09:00,497
21-06-2012 10:00,293
21-06-2012 11:00,312
21-06-2012 12:00,374
21-06-2012 13:00,348
21-06-2012 14:00,393
21-06-2012 15:00,342
21-06-2012 16:00,361
21-06-2012 17:00,351
21-06-2012 18:00,607
21-06-2012 19:00,392
21-06-2012 20:00,355
21-06-2012 21:00,291
21-06-2012 22:00,415
21-06-2012 23:00,239
22-06-2012 00:00,412
22-06-2012 01:00,437
22-06-2012 02:00,186
22-06-2012 03:00,186
22-06-2012 04:00,351
22-06-2012 05:00,228
22-06-2012 06:00,394
22-06-2012 07:00,295
22-06-2012 08:00,238
22-06-2012 09:00,391
22-06-2012 10:00,193
22-06-2012 11:00,428
22-06-2012 12:00,250
22-06-2012 13:00,392
22-06-2012 14:00,392
22-06-2012 15:00,277
22-06-2012 16:00,313
22-06-2012 17:00,461
22-06-2012 18:00,525
22-06-2012 19:00,274
22-06-2012 20:00,274
22-06-2012 21:00,309
22-06-2012 22:00,172
22-06-2012 23:00,222
23-06-2012 00:00,75
23-06-2012 01:00,137
23-06-2012 02:00,62
23-06-2012 03:00,107
23-06-2012 04:00,106
23-06-2012 05:00,62
23-06-2012 06:00,66
23-06-2012 07:00,76
23-06-2012 08:00,156
23-06-2012 09:00,286
23-06-2012 10:00,411
23-06-2012 11:00,385
23-06-2012 12:00,316
23-06-2012 13:00,358
23-06-2012 14:00,565
23-06-2012 15:00,381
23-06-2012 16:00,395
23-06-2012 17:00,396
23-06-2012 18:00,394
23-06-2012 19:00,451
23-06-2012 20:00,542
23-06-2012 21:00,541
23-06-2012 22:00,546
23-06-2012 23:00,416
24-06-2012 00:00,283
24-06-2012 01:00,100
24-06-2012 02:00,201
24-06-2012 03:00,113
24-06-2012 04:00,295
24-06-2012 05:00,74
24-06-2012 06:00,50
24-06-2012 07:00,242
24-06-2012 08:00,222
24-06-2012 09:00,431
24-06-2012 10:00,534
24-06-2012 11:00,552
24-06-2012 12:00,401
24-06-2012 13:00,467
24-06-2012 14:00,380
24-06-2012 15:00,372
24-06-2012 16:00,376
24-06-2012 17:00,377
24-06-2012 18:00,391
24-06-2012 19:00,396
24-06-2012 20:00,355
24-06-2012 21:00,370
24-06-2012 22:00,390
24-06-2012 23:00,313
25-06-2012 00:00,263
25-06-2012 01:00,305
25-06-2012 02:00,177
25-06-2012 03:00,185
25-06-2012 04:00,203
25-06-2012 05:00,83
25-06-2012 06:00,143
25-06-2012 07:00,44
25-06-2012 08:00,132
25-06-2012 09:00,205
25-06-2012 10:00,418
25-06-2012 11:00,226
25-06-2012 12:00,405
25-06-2012 13:00,299
25-06-2012 14:00,486
25-06-2012 15:00,363
25-06-2012 16:00,292
25-06-2012 17:00,258
25-06-2012 18:00,252
25-06-2012 19:00,231
25-06-2012 20:00,380
25-06-2012 21:00,433
25-06-2012 22:00,344
25-06-2012 23:00,504
26-06-2012 00:00,521
26-06-2012 01:00,543
26-06-2012 02:00,487
26-06-2012 03:00,283
26-06-2012 04:00,269
26-06-2012 05:00,265
26-06-2012 06:00,185
26-06-2012 07:00,158
26-06-2012 08:00,234
26-06-2012 09:00,384
26-06-2012 10:00,310
26-06-2012 11:00,618
26-06-2012 12:00,584
26-06-2012 13:00,360
26-06-2012 14:00,360
26-06-2012 15:00,254
26-06-2012 16:00,321
26-06-2012 17:00,266
26-06-2012 18:00,293
26-06-2012 19:00,381
26-06-2012 20:00,351
26-06-2012 21:00,402
26-06-2012 22:00,482
26-06-2012 23:00,437
27-06-2012 00:00,521
27-06-2012 01:00,396
27-06-2012 02:00,351
27-06-2012 03:00,271
27-06-2012 04:00,337
27-06-2012 05:00,263
27-06-2012 06:00,412
27-06-2012 07:00,253
27-06-2012 08:00,242
27-06-2012 09:00,453
27-06-2012 10:00,267
27-06-2012 11:00,290
27-06-2012 12:00,297
27-06-2012 13:00,279
27-06-2012 14:00,246
27-06-2012 15:00,274
27-06-2012 16:00,308
27-06-2012 17:00,289
27-06-2012 18:00,279
27-06-2012 19:00,258
27-06-2012 20:00,287
27-06-2012 21:00,340
27-06-2012 22:00,378
27-06-2012 23:00,205
28-06-2012 00:00,184
28-06-2012 01:00,158
28-06-2012 02:00,145
28-06-2012 03:00,145
28-06-2012 04:00,258
28-06-2012 05:00,197
28-06-2012 06:00,197
28-06-2012 07:00,258
28-06-2012 08:00,232
28-06-2012 09:00,372
28-06-2012 10:00,378
28-06-2012 11:00,368
28-06-2012 12:00,493
28-06-2012 13:00,283
28-06-2012 14:00,227
28-06-2012 15:00,227
28-06-2012 16:00,315
28-06-2012 17:00,331
28-06-2012 18:00,319
28-06-2012 19:00,209
28-06-2012 20:00,621
28-06-2012 21:00,374
28-06-2012 22:00,335
28-06-2012 23:00,293
29-06-2012 00:00,293
29-06-2012 01:00,343
29-06-2012 02:00,240
29-06-2012 03:00,240
29-06-2012 04:00,166
29-06-2012 05:00,267
29-06-2012 06:00,278
29-06-2012 07:00,267
29-06-2012 08:00,387
29-06-2012 09:00,418
29-06-2012 10:00,232
29-06-2012 11:00,284
29-06-2012 12:00,327
29-06-2012 13:00,255
29-06-2012 14:00,403
29-06-2012 15:00,382
29-06-2012 16:00,382
29-06-2012 17:00,302
29-06-2012 18:00,387
29-06-2012 19:00,178
29-06-2012 20:00,237
29-06-2012 21:00,315
29-06-2012 22:00,441
29-06-2012 23:00,441
30-06-2012 00:00,101
30-06-2012 01:00,76
30-06-2012 02:00,111
30-06-2012 03:00,111
30-06-2012 04:00,71
30-06-2012 05:00,59
30-06-2012 06:00,59
30-06-2012 07:00,59
30-06-2012 08:00,59
30-06-2012 09:00,59
30-06-2012 10:00,389
30-06-2012 11:00,389
30-06-2012 12:00,389
30-06-2012 13:00,389
30-06-2012 14:00,389
30-06-2012 15:00,389
30-06-2012 16:00,316
30-06-2012 17:00,311
30-06-2012 18:00,338
30-06-2012 19:00,408
30-06-2012 20:00,414
30-06-2012 21:00,414
30-06-2012 22:00,252
30-06-2012 23:00,248
20-07-2012 00:00,100
20-07-2012 01:00,39
20-07-2012 02:00,243
20-07-2012 03:00,237
20-07-2012 04:00,313
20-07-2012 05:00,201
20-07-2012 06:00,313
20-07-2012 07:00,242
20-07-2012 08:00,287
20-07-2012 09:00,187
20-07-2012 10:00,283
20-07-2012 11:00,255
20-07-2012 12:00,253
20-07-2012 13:00,179
20-07-2012 14:00,146
20-07-2012 15:00,84
20-07-2012 16:00,121
20-07-2012 17:00,242
20-07-2012 18:00,303
20-07-2012 19:00,192
20-07-2012 20:00,118
20-07-2012 21:00,85
20-07-2012 22:00,239
20-07-2012 23:00,191
21-07-2012 00:00,79
21-07-2012 01:00,92
21-07-2012 02:00,155
21-07-2012 03:00,215
21-07-2012 04:00,218
21-07-2012 05:00,305
21-07-2012 06:00,305
21-07-2012 07:00,210
21-07-2012 08:00,175
21-07-2012 09:00,147
21-07-2012 10:00,305
21-07-2012 11:00,116
21-07-2012 12:00,127
21-07-2012 13:00,99
21-07-2012 14:00,144
21-07-2012 15:00,215
21-07-2012 16:00,153
21-07-2012 17:00,117
21-07-2012 18:00,113
21-07-2012 19:00,125
21-07-2012 20:00,117
21-07-2012 21:00,125
21-07-2012 22:00,108
21-07-2012 23:00,114
22-07-2012 00:00,108
22-07-2012 01:00,125
22-07-2012 02:00,108
22-07-2012 03:00,108
22-07-2012 04:00,54
22-07-2012 05:00,54
22-07-2012 06:00,89
22-07-2012 07:00,84
22-07-2012 08:00,114
22-07-2012 09:00,280
22-07-2012 10:00,236
22-07-2012 11:00,236
22-07-2012 12:00,314
22-07-2012 13:00,184
22-07-2012 14:00,237
22-07-2012 15:00,237
22-07-2012 16:00,269
22-07-2012 17:00,167
22-07-2012 18:00,346
22-07-2012 19:00,333
22-07-2012 20:00,225
22-07-2012 21:00,94
22-07-2012 22:00,196
22-07-2012 23:00,131
23-07-2012 00:00,89
23-07-2012 01:00,43
23-07-2012 02:00,22
23-07-2012 03:00,22
23-07-2012 04:00,51
23-07-2012 05:00,51
23-07-2012 06:00,42
23-07-2012 07:00,32
23-07-2012 08:00,208
23-07-2012 09:00,222
23-07-2012 10:00,334
23-07-2012 11:00,178
23-07-2012 12:00,178
23-07-2012 13:00,278
23-07-2012 14:00,211
23-07-2012 15:00,497
23-07-2012 16:00,256
23-07-2012 17:00,256
23-07-2012 18:00,395
23-07-2012 19:00,341
23-07-2012 20:00,311
23-07-2012 21:00,293
23-07-2012 22:00,233
23-07-2012 23:00,174
24-07-2012 00:00,26
24-07-2012 01:00,65
24-07-2012 02:00,156
24-07-2012 03:00,156
24-07-2012 04:00,146
24-07-2012 05:00,284
24-07-2012 06:00,46
24-07-2012 07:00,146
24-07-2012 08:00,291
24-07-2012 09:00,563
24-07-2012 10:00,164
24-07-2012 11:00,457
24-07-2012 12:00,178
24-07-2012 13:00,524
24-07-2012 14:00,433
24-07-2012 15:00,437
24-07-2012 16:00,423
24-07-2012 17:00,251
24-07-2012 18:00,451
24-07-2012 19:00,311
24-07-2012 20:00,299
24-07-2012 21:00,85
24-07-2012 22:00,314
24-07-2012 23:00,343
25-07-2012 00:00,295
25-07-2012 01:00,160
25-07-2012 02:00,301
25-07-2012 03:00,84
25-07-2012 04:00,380
25-07-2012 05:00,170
25-07-2012 06:00,134
25-07-2012 07:00,424
25-07-2012 08:00,252
25-07-2012 09:00,446
25-07-2012 10:00,203
25-07-2012 11:00,217
25-07-2012 12:00,217
25-07-2012 13:00,292
25-07-2012 14:00,310
25-07-2012 15:00,308
25-07-2012 16:00,299
25-07-2012 17:00,235
25-07-2012 18:00,328
25-07-2012 19:00,265
25-07-2012 20:00,412
25-07-2012 21:00,271
25-07-2012 22:00,376
25-07-2012 23:00,521
26-07-2012 00:00,161
26-07-2012 01:00,84
26-07-2012 02:00,102
26-07-2012 03:00,125
26-07-2012 04:00,120
26-07-2012 05:00,120
26-07-2012 06:00,203
26-07-2012 07:00,313
26-07-2012 08:00,302
26-07-2012 09:00,246
26-07-2012 10:00,345
26-07-2012 11:00,395
26-07-2012 12:00,217
26-07-2012 13:00,258
26-07-2012 14:00,214
26-07-2012 15:00,208
26-07-2012 16:00,204
26-07-2012 17:00,237
26-07-2012 18:00,198
26-07-2012 19:00,227
26-07-2012 20:00,170
26-07-2012 21:00,335
26-07-2012 22:00,335
26-07-2012 23:00,227
27-07-2012 00:00,43
27-07-2012 01:00,108
27-07-2012 02:00,127
27-07-2012 03:00,146
27-07-2012 04:00,339
27-07-2012 05:00,20
27-07-2012 06:00,339
27-07-2012 07:00,66
27-07-2012 08:00,265
27-07-2012 09:00,415
27-07-2012 10:00,308
27-07-2012 11:00,373
27-07-2012 12:00,460
27-07-2012 13:00,328
27-07-2012 14:00,413
27-07-2012 15:00,321
27-07-2012 16:00,328
27-07-2012 17:00,212
27-07-2012 18:00,291
27-07-2012 19:00,291
27-07-2012 20:00,353
27-07-2012 21:00,353
27-07-2012 22:00,300
27-07-2012 23:00,256
28-07-2012 00:00,210
28-07-2012 01:00,233
28-07-2012 02:00,115
28-07-2012 03:00,115
28-07-2012 04:00,143
28-07-2012 05:00,131
28-07-2012 06:00,65
28-07-2012 07:00,287
28-07-2012 08:00,346
28-07-2012 09:00,201
28-07-2012 10:00,371
28-07-2012 11:00,367
28-07-2012 12:00,392
28-07-2012 13:00,466
28-07-2012 14:00,396
28-07-2012 15:00,376
28-07-2012 16:00,369
28-07-2012 17:00,392
28-07-2012 18:00,350
28-07-2012 19:00,64
28-07-2012 20:00,77
28-07-2012 21:00,106
28-07-2012 22:00,106
28-07-2012 23:00,128
29-07-2012 00:00,69
29-07-2012 01:00,171
29-07-2012 02:00,133
29-07-2012 03:00,117
29-07-2012 04:00,91
29-07-2012 05:00,114
29-07-2012 06:00,67
29-07-2012 07:00,156
29-07-2012 08:00,313
29-07-2012 09:00,334
29-07-2012 10:00,261
29-07-2012 11:00,370
29-07-2012 12:00,368
29-07-2012 13:00,427
29-07-2012 14:00,397
29-07-2012 15:00,265
29-07-2012 16:00,265
29-07-2012 17:00,373
29-07-2012 18:00,389
29-07-2012 19:00,335
29-07-2012 20:00,269
29-07-2012 21:00,287
29-07-2012 22:00,65
29-07-2012 23:00,73
30-07-2012 00:00,106
30-07-2012 01:00,86
30-07-2012 02:00,75
30-07-2012 03:00,93
30-07-2012 04:00,93
30-07-2012 05:00,284
30-07-2012 06:00,156
30-07-2012 07:00,52
30-07-2012 08:00,268
30-07-2012 09:00,437
30-07-2012 10:00,162
30-07-2012 11:00,379
30-07-2012 12:00,246
30-07-2012 13:00,428
30-07-2012 14:00,384
30-07-2012 15:00,370
30-07-2012 16:00,425
30-07-2012 17:00,295
30-07-2012 18:00,350
30-07-2012 19:00,155
30-07-2012 20:00,127
30-07-2012 21:00,66
30-07-2012 22:00,213
30-07-2012 23:00,73
31-07-2012 00:00,66
31-07-2012 01:00,46
31-07-2012 02:00,46
31-07-2012 03:00,146
31-07-2012 04:00,146
31-07-2012 05:00,156
31-07-2012 06:00,219
31-07-2012 07:00,100
31-07-2012 08:00,127
31-07-2012 09:00,108
31-07-2012 10:00,60
31-07-2012 11:00,226
31-07-2012 12:00,266
31-07-2012 13:00,488
31-07-2012 14:00,488
31-07-2012 15:00,185
31-07-2012 16:00,391
31-07-2012 17:00,167
31-07-2012 18:00,616
31-07-2012 19:00,382
31-07-2012 20:00,383
31-07-2012 21:00,152
31-07-2012 22:00,411
31-07-2012 23:00,396
20-08-2012 00:00,154
20-08-2012 01:00,90
20-08-2012 02:00,90
20-08-2012 03:00,46
20-08-2012 04:00,93
20-08-2012 05:00,65
20-08-2012 06:00,281
20-08-2012 07:00,190
20-08-2012 08:00,375
20-08-2012 09:00,167
20-08-2012 10:00,132
20-08-2012 11:00,114
20-08-2012 12:00,198
20-08-2012 13:00,376
20-08-2012 14:00,82
20-08-2012 15:00,542
20-08-2012 16:00,542
20-08-2012 17:00,153
20-08-2012 18:00,230
20-08-2012 19:00,330
20-08-2012 20:00,191
20-08-2012 21:00,21
20-08-2012 22:00,65
20-08-2012 23:00,65
21-08-2012 00:00,93
21-08-2012 01:00,91
21-08-2012 02:00,245
21-08-2012 03:00,23
21-08-2012 04:00,23
21-08-2012 05:00,46
21-08-2012 06:00,78
21-08-2012 07:00,45
21-08-2012 08:00,74
21-08-2012 09:00,81
21-08-2012 10:00,305
21-08-2012 11:00,232
21-08-2012 12:00,269
21-08-2012 13:00,285
21-08-2012 14:00,263
21-08-2012 15:00,253
21-08-2012 16:00,253
21-08-2012 17:00,264
21-08-2012 18:00,464
21-08-2012 19:00,61
21-08-2012 20:00,58
21-08-2012 21:00,58
21-08-2012 22:00,10
21-08-2012 23:00,36
22-08-2012 00:00,78
22-08-2012 01:00,99
22-08-2012 02:00,99
22-08-2012 03:00,99
22-08-2012 04:00,110
22-08-2012 05:00,124
22-08-2012 06:00,152
22-08-2012 07:00,99
22-08-2012 08:00,176
22-08-2012 09:00,86
22-08-2012 10:00,228
22-08-2012 11:00,260
22-08-2012 12:00,169
22-08-2012 13:00,329
22-08-2012 14:00,241
22-08-2012 15:00,664
22-08-2012 16:00,240
22-08-2012 17:00,240
22-08-2012 18:00,228
22-08-2012 19:00,222
22-08-2012 20:00,97
22-08-2012 21:00,58
22-08-2012 22:00,58
22-08-2012 23:00,40
23-08-2012 00:00,10
23-08-2012 01:00,36
23-08-2012 02:00,36
23-08-2012 03:00,20
23-08-2012 04:00,36
23-08-2012 05:00,36
23-08-2012 06:00,159
23-08-2012 07:00,177
23-08-2012 08:00,188
23-08-2012 09:00,332
23-08-2012 10:00,349
23-08-2012 11:00,307
23-08-2012 12:00,318
23-08-2012 13:00,341
23-08-2012 14:00,358
23-08-2012 15:00,340
23-08-2012 16:00,467
23-08-2012 17:00,540
23-08-2012 18:00,578
23-08-2012 19:00,303
23-08-2012 20:00,267
23-08-2012 21:00,517
23-08-2012 22:00,238
23-08-2012 23:00,188
24-08-2012 00:00,188
24-08-2012 01:00,191
24-08-2012 02:00,31
24-08-2012 03:00,58
24-08-2012 04:00,191
24-08-2012 05:00,10
24-08-2012 06:00,141
24-08-2012 07:00,85
24-08-2012 08:00,222
24-08-2012 09:00,118
24-08-2012 10:00,294
24-08-2012 11:00,311
24-08-2012 12:00,243
24-08-2012 13:00,362
24-08-2012 14:00,162
24-08-2012 15:00,372
24-08-2012 16:00,372
24-08-2012 17:00,251
24-08-2012 18:00,282
24-08-2012 19:00,294
24-08-2012 20:00,310
24-08-2012 21:00,278
24-08-2012 22:00,146
24-08-2012 23:00,230
25-08-2012 00:00,236
25-08-2012 01:00,363
25-08-2012 02:00,146
25-08-2012 03:00,39
25-08-2012 04:00,151
25-08-2012 05:00,130
25-08-2012 06:00,169
25-08-2012 07:00,119
25-08-2012 08:00,206
25-08-2012 09:00,177
25-08-2012 10:00,380
25-08-2012 11:00,332
25-08-2012 12:00,206
25-08-2012 13:00,314
25-08-2012 14:00,257
25-08-2012 15:00,220
25-08-2012 16:00,207
25-08-2012 17:00,228
25-08-2012 18:00,233
25-08-2012 19:00,169
25-08-2012 20:00,93
25-08-2012 21:00,137
25-08-2012 22:00,137
25-08-2012 23:00,92
26-08-2012 00:00,74
26-08-2012 01:00,48
26-08-2012 02:00,72
26-08-2012 03:00,72
26-08-2012 04:00,59
26-08-2012 05:00,48
26-08-2012 06:00,79
26-08-2012 07:00,48
26-08-2012 08:00,125
26-08-2012 09:00,107
26-08-2012 10:00,378
26-08-2012 11:00,360
26-08-2012 12:00,312
26-08-2012 13:00,220
26-08-2012 14:00,27
26-08-2012 15:00,97
26-08-2012 16:00,97
26-08-2012 17:00,50
26-08-2012 18:00,96
26-08-2012 19:00,108
26-08-2012 20:00,59
26-08-2012 21:00,30
26-08-2012 22:00,28
26-08-2012 23:00,44
27-08-2012 00:00,36
27-08-2012 01:00,57
27-08-2012 02:00,104
27-08-2012 03:00,57
27-08-2012 04:00,36
27-08-2012 05:00,28
27-08-2012 06:00,28
27-08-2012 07:00,93
27-08-2012 08:00,146
27-08-2012 09:00,284
27-08-2012 10:00,328
27-08-2012 11:00,220
27-08-2012 12:00,170
27-08-2012 13:00,270
27-08-2012 14:00,296
27-08-2012 15:00,423
27-08-2012 16:00,252
27-08-2012 17:00,266
27-08-2012 18:00,197
27-08-2012 19:00,345
27-08-2012 20:00,291
27-08-2012 21:00,196
27-08-2012 22:00,24
27-08-2012 23:00,440
28-08-2012 00:00,74
28-08-2012 01:00,68
28-08-2012 02:00,81
28-08-2012 03:00,39
28-08-2012 04:00,46
28-08-2012 05:00,230
28-08-2012 06:00,237
28-08-2012 07:00,403
28-08-2012 08:00,329
28-08-2012 09:00,283
28-08-2012 10:00,316
28-08-2012 11:00,185
28-08-2012 12:00,425
28-08-2012 13:00,195
28-08-2012 14:00,250
28-08-2012 15:00,230
28-08-2012 16:00,320
28-08-2012 17:00,299
28-08-2012 18:00,442
28-08-2012 19:00,349
28-08-2012 20:00,250
28-08-2012 21:00,243
28-08-2012 22:00,232
28-08-2012 23:00,112
29-08-2012 00:00,31
29-08-2012 01:00,128
29-08-2012 02:00,306
29-08-2012 03:00,56
29-08-2012 04:00,68
29-08-2012 05:00,40
29-08-2012 06:00,40
29-08-2012 07:00,269
29-08-2012 08:00,201
29-08-2012 09:00,294
29-08-2012 10:00,311
29-08-2012 11:00,269
29-08-2012 12:00,355
29-08-2012 13:00,269
29-08-2012 14:00,390
29-08-2012 15:00,433
29-08-2012 16:00,371
29-08-2012 17:00,335
